ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE,INCOME_PER_MEMBER,AGE_GROUP,EMPLOYMENT_RATIO,COMM_SCORE
5074592,F,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,21,59.0,10.0,0,90000.0,Working,Secondary / secondary special,45000.0,Elderly,0.1694915254237288,2
5074593,F,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,21,59.0,10.0,0,90000.0,Working,Secondary / secondary special,45000.0,Elderly,0.1694915254237288,2
5074617,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,53,47.0,6.0,0,225000.0,Working,Secondary / secondary special,112500.0,Senior,0.1276595744680851,0
5074618,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,48,47.0,6.0,0,225000.0,Working,Secondary / secondary special,112500.0,Senior,0.1276595744680851,0
5074619,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,47,47.0,6.0,0,225000.0,Working,Secondary / secondary special,112500.0,Senior,0.1276595744680851,0
5074620,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,7,47.0,6.0,0,225000.0,Working,Secondary / secondary special,112500.0,Senior,0.1276595744680851,0
5074632,M,Y,Y,0.0,Single / not married,House / apartment,1,1,1,0,1.0,18,32.0,4.0,0,135000.0,Working,Secondary / secondary special,135000.0,Adult,0.125,2
5074634,M,Y,Y,0.0,Single / not married,House / apartment,1,1,1,0,1.0,6,32.0,4.0,0,135000.0,Working,Secondary / secondary special,135000.0,Adult,0.125,2
5074636,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,57,37.0,11.0,0,270000.0,Working,Higher education,135000.0,Middle,0.2972972972972973,1
5074637,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,39,37.0,11.0,0,270000.0,Working,Higher education,135000.0,Middle,0.2972972972972973,1
5074638,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,23,37.0,11.0,0,270000.0,Working,Higher education,135000.0,Middle,0.2972972972972973,1
5074639,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,31,37.0,11.0,0,270000.0,Working,Higher education,135000.0,Middle,0.2972972972972973,1
5074653,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,47,46.0,7.0,0,180000.0,Working,Higher education,90000.0,Senior,0.15217391304347827,0
5074658,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,56,46.0,7.0,0,180000.0,Working,Higher education,90000.0,Senior,0.15217391304347827,0
5074661,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,22,60.0,9.0,0,135000.0,Working,Secondary / secondary special,67500.0,Elderly,0.15,0
5074662,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,46,60.0,9.0,0,135000.0,Working,Secondary / secondary special,67500.0,Elderly,0.15,0
5074663,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,15,31.0,3.0,0,157500.0,Commercial associate,Incomplete higher,78750.0,Adult,0.0967741935483871,0
5074664,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,25,31.0,3.0,0,157500.0,Commercial associate,Incomplete higher,78750.0,Adult,0.0967741935483871,0
5074665,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,13,31.0,3.0,0,157500.0,Commercial associate,Incomplete higher,78750.0,Adult,0.0967741935483871,0
5074666,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,3,31.0,3.0,0,157500.0,Commercial associate,Incomplete higher,78750.0,Adult,0.0967741935483871,0
5074667,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,2,31.0,3.0,0,157500.0,Commercial associate,Incomplete higher,78750.0,Adult,0.0967741935483871,0
5074669,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,19,37.0,15.0,0,247500.0,State servant,Secondary / secondary special,123750.0,Middle,0.40540540540540543,0
5074671,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,33,37.0,15.0,0,247500.0,State servant,Secondary / secondary special,123750.0,Middle,0.40540540540540543,0
5074672,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,46,37.0,15.0,0,247500.0,State servant,Secondary / secondary special,123750.0,Middle,0.40540540540540543,0
5074673,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,16,37.0,15.0,0,247500.0,State servant,Secondary / secondary special,123750.0,Middle,0.40540540540540543,0
5074674,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,19,37.0,15.0,0,247500.0,State servant,Secondary / secondary special,123750.0,Middle,0.40540540540540543,0
5074675,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,57,37.0,15.0,0,247500.0,State servant,Secondary / secondary special,123750.0,Middle,0.40540540540540543,0
5074676,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,10,37.0,15.0,0,247500.0,State servant,Secondary / secondary special,123750.0,Middle,0.40540540540540543,0
5074685,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,22,56.0,5.0,0,112500.0,Working,Secondary / secondary special,56250.0,Elderly,0.08928571428571429,0
5074686,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,24,56.0,5.0,0,112500.0,Working,Secondary / secondary special,56250.0,Elderly,0.08928571428571429,0
5074687,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,44,56.0,5.0,0,112500.0,Working,Secondary / secondary special,56250.0,Elderly,0.08928571428571429,0
5074698,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,18,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074699,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,25,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074700,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,25,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074701,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,45,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074702,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,47,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074703,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,47,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074705,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,35,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074706,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,30,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074709,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,49,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074710,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,43,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074711,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,37,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074712,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,33,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074713,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,21,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074714,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,7,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074715,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,3,61.0,20.5,0,157500.0,Working,Higher education,157500.0,Elderly,0.3360655737704918,0
5074731,M,Y,Y,2.0,Married,House / apartment,1,0,0,0,4.0,46,30.0,7.0,0,216000.0,State servant,Higher education,54000.0,Adult,0.23333333333333334,0
5074733,M,Y,Y,2.0,Married,House / apartment,1,0,0,0,4.0,46,30.0,7.0,0,216000.0,State servant,Higher education,54000.0,Adult,0.23333333333333334,0
5074734,M,Y,Y,2.0,Married,House / apartment,1,0,0,0,4.0,22,30.0,7.0,0,216000.0,State servant,Higher education,54000.0,Adult,0.23333333333333334,0
5074735,M,Y,Y,2.0,Married,House / apartment,1,0,0,0,4.0,17,30.0,7.0,0,216000.0,State servant,Higher education,54000.0,Adult,0.23333333333333334,0
5074736,M,N,Y,1.0,Married,House / apartment,1,0,0,0,3.0,7,36.0,10.0,0,225000.0,Working,Higher education,75000.0,Middle,0.2777777777777778,0
5074737,M,N,Y,1.0,Married,House / apartment,1,0,0,0,3.0,12,36.0,10.0,0,225000.0,Working,Higher education,75000.0,Middle,0.2777777777777778,0
5074738,M,N,Y,1.0,Married,House / apartment,1,0,0,0,3.0,40,36.0,10.0,0,225000.0,Working,Higher education,75000.0,Middle,0.2777777777777778,0
5074739,M,N,Y,1.0,Married,House / apartment,1,0,0,0,3.0,13,36.0,10.0,0,225000.0,Working,Higher education,75000.0,Middle,0.2777777777777778,0
5074814,M,Y,Y,1.0,Single / not married,House / apartment,1,0,0,0,2.0,40,41.0,5.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.12195121951219512,0
5074816,M,Y,Y,1.0,Single / not married,House / apartment,1,0,0,0,2.0,30,41.0,5.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.12195121951219512,0
5074818,M,Y,Y,1.0,Single / not married,House / apartment,1,0,0,0,2.0,14,41.0,5.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.12195121951219512,0
5074819,M,Y,Y,1.0,Single / not married,House / apartment,1,0,0,0,2.0,36,41.0,5.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.12195121951219512,0
5074820,M,Y,Y,1.0,Single / not married,House / apartment,1,0,0,0,2.0,14,41.0,5.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.12195121951219512,0
5074821,M,Y,Y,1.0,Single / not married,House / apartment,1,0,0,0,2.0,4,41.0,5.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.12195121951219512,0
5074822,M,Y,Y,1.0,Single / not married,House / apartment,1,0,0,0,2.0,40,41.0,5.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.12195121951219512,0
5078780,F,N,Y,2.0,Married,House / apartment,1,1,1,0,4.0,12,43.0,5.0,0,103500.0,Working,Secondary / secondary special,25875.0,Middle,0.11627906976744186,2
5078781,F,N,Y,2.0,Married,House / apartment,1,1,1,0,4.0,33,43.0,5.0,0,103500.0,Working,Secondary / secondary special,25875.0,Middle,0.11627906976744186,2
5078782,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,25,43.0,2.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Middle,0.046511627906976744,2
5078784,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,54,43.0,2.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Middle,0.046511627906976744,2
5078785,F,N,Y,0.0,Widow,House / apartment,1,0,1,0,1.0,34,54.0,9.0,0,292500.0,Working,Secondary / secondary special,292500.0,Senior,0.16666666666666666,1
5078786,F,N,Y,0.0,Widow,House / apartment,1,0,1,0,1.0,3,54.0,9.0,0,292500.0,Working,Secondary / secondary special,292500.0,Senior,0.16666666666666666,1
5078787,F,N,Y,0.0,Widow,House / apartment,1,0,1,0,1.0,52,54.0,9.0,0,292500.0,Working,Secondary / secondary special,292500.0,Senior,0.16666666666666666,1
5078788,M,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,7,39.0,2.0,0,157500.0,Commercial associate,Secondary / secondary special,157500.0,Middle,0.05128205128205128,0
5078789,M,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,35,39.0,2.0,0,157500.0,Commercial associate,Secondary / secondary special,157500.0,Middle,0.05128205128205128,0
5078790,M,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,47,39.0,2.0,0,157500.0,Commercial associate,Secondary / secondary special,157500.0,Middle,0.05128205128205128,0
5078791,M,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,39,39.0,2.0,0,157500.0,Commercial associate,Secondary / secondary special,157500.0,Middle,0.05128205128205128,0
5078792,M,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,27,39.0,2.0,0,157500.0,Commercial associate,Secondary / secondary special,157500.0,Middle,0.05128205128205128,0
5078793,M,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,15,39.0,2.0,0,157500.0,Commercial associate,Secondary / secondary special,157500.0,Middle,0.05128205128205128,0
5078794,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,38,38.0,5.0,0,157500.0,Working,Secondary / secondary special,52500.0,Middle,0.13157894736842105,0
5078801,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,38,52.0,8.0,1,306000.0,Working,Secondary / secondary special,153000.0,Senior,0.15384615384615385,0
5078802,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,60,52.0,8.0,1,306000.0,Working,Secondary / secondary special,153000.0,Senior,0.15384615384615385,0
5078803,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,60,52.0,8.0,0,306000.0,Working,Secondary / secondary special,153000.0,Senior,0.15384615384615385,0
5078804,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,36,52.0,8.0,1,306000.0,Working,Secondary / secondary special,153000.0,Senior,0.15384615384615385,0
5078805,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,33,52.0,8.0,1,306000.0,Working,Secondary / secondary special,153000.0,Senior,0.15384615384615385,0
5078806,M,Y,Y,2.0,Married,House / apartment,1,0,0,0,4.0,8,25.0,3.0,0,135000.0,Working,Secondary / secondary special,33750.0,Young,0.12,0
5078813,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,37,52.0,5.0,1,360000.0,Commercial associate,Higher education,180000.0,Senior,0.09615384615384616,1
5078814,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,28,52.0,5.0,0,360000.0,Commercial associate,Higher education,180000.0,Senior,0.09615384615384616,1
5078815,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,8,52.0,5.0,0,360000.0,Commercial associate,Higher education,180000.0,Senior,0.09615384615384616,1
5078828,F,N,Y,2.0,Married,House / apartment,1,0,0,0,4.0,5,35.0,3.0,0,135000.0,Working,Secondary / secondary special,33750.0,Adult,0.08571428571428572,0
5078829,M,Y,N,1.0,Single / not married,House / apartment,1,0,0,0,2.0,5,47.0,0.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Senior,0.0,0
5078830,M,Y,N,1.0,Single / not married,House / apartment,1,0,0,0,2.0,55,47.0,0.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Senior,0.0,0
5078831,M,Y,N,1.0,Single / not married,House / apartment,1,0,0,0,2.0,55,47.0,0.0,0,135000.0,Commercial associate,Secondary / secondary special,67500.0,Senior,0.0,0
5078842,F,Y,Y,1.0,Married,With parents,1,0,0,0,3.0,11,29.0,0.0,0,135000.0,Working,Secondary / secondary special,45000.0,Adult,0.0,0
5078843,F,Y,Y,1.0,Married,With parents,1,0,0,0,3.0,47,29.0,0.0,0,135000.0,Working,Secondary / secondary special,45000.0,Adult,0.0,0
5078844,F,Y,Y,1.0,Married,With parents,1,0,0,0,3.0,23,29.0,0.0,0,135000.0,Working,Secondary / secondary special,45000.0,Adult,0.0,0
5078845,F,Y,Y,1.0,Married,With parents,1,0,0,0,3.0,27,29.0,0.0,0,135000.0,Working,Secondary / secondary special,45000.0,Adult,0.0,0
5078846,F,Y,Y,1.0,Married,With parents,1,0,0,0,3.0,18,29.0,0.0,0,135000.0,Working,Secondary / secondary special,45000.0,Adult,0.0,0
5078847,F,Y,Y,1.0,Married,With parents,1,0,0,0,3.0,7,29.0,0.0,0,135000.0,Working,Secondary / secondary special,45000.0,Adult,0.0,0
5078848,F,Y,Y,1.0,Married,With parents,1,0,0,0,3.0,21,29.0,0.0,0,135000.0,Working,Secondary / secondary special,45000.0,Adult,0.0,0
5078855,F,N,Y,0.0,Married,House / apartment,1,1,0,0,2.0,15,54.0,20.5,0,99000.0,Working,Secondary / secondary special,49500.0,Senior,0.37962962962962965,1
5078856,F,N,Y,0.0,Married,House / apartment,1,1,0,0,2.0,16,54.0,20.5,0,99000.0,Working,Secondary / secondary special,49500.0,Senior,0.37962962962962965,1
5078861,F,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,5,37.0,4.0,0,121500.0,Working,Secondary / secondary special,40500.0,Middle,0.10810810810810811,1
5078862,F,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,5,37.0,4.0,0,121500.0,Working,Secondary / secondary special,40500.0,Middle,0.10810810810810811,1
5078863,F,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,33,37.0,4.0,0,121500.0,Working,Secondary / secondary special,40500.0,Middle,0.10810810810810811,1
5078864,F,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,23,37.0,4.0,0,121500.0,Working,Secondary / secondary special,40500.0,Middle,0.10810810810810811,1
5078865,F,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,6,37.0,4.0,0,121500.0,Working,Secondary / secondary special,40500.0,Middle,0.10810810810810811,1
5078871,M,Y,N,1.0,Married,House / apartment,1,0,0,0,3.0,10,33.0,2.0,0,225000.0,Commercial associate,Secondary / secondary special,75000.0,Adult,0.06060606060606061,0
5078898,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,41,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078899,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,6,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078900,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,35,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078901,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,48,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078902,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,40,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078903,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,7,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078904,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,45,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078905,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,54,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078906,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,37,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078907,F,N,Y,1.0,Civil marriage,House / apartment,1,0,0,0,3.0,6,38.0,5.0,0,180000.0,Working,Higher education,60000.0,Middle,0.13157894736842105,0
5078908,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,43,55.0,20.5,0,202500.0,Working,Higher education,101250.0,Senior,0.37272727272727274,0
5078909,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,23,55.0,20.5,0,202500.0,Working,Higher education,101250.0,Senior,0.37272727272727274,0
5078912,M,N,Y,1.0,Single / not married,House / apartment,1,0,1,0,2.0,21,40.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Middle,0.025,1
5078918,M,Y,Y,0.0,Separated,House / apartment,1,1,1,0,1.0,3,55.0,3.0,0,157500.0,Working,Higher education,157500.0,Senior,0.05454545454545454,2
5078924,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,43,44.0,3.0,0,270000.0,Working,Secondary / secondary special,135000.0,Middle,0.06818181818181818,1
5078925,M,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,13,44.0,3.0,0,270000.0,Working,Secondary / secondary special,135000.0,Middle,0.06818181818181818,1
5078926,F,N,N,2.0,Married,House / apartment,1,0,0,0,4.0,16,33.0,5.0,0,180000.0,Working,Higher education,45000.0,Adult,0.15151515151515152,0
5078927,F,N,N,2.0,Married,House / apartment,1,0,0,0,4.0,38,33.0,5.0,0,180000.0,Working,Higher education,45000.0,Adult,0.15151515151515152,0
5078928,F,N,N,2.0,Married,House / apartment,1,0,0,0,4.0,48,33.0,5.0,0,180000.0,Working,Higher education,45000.0,Adult,0.15151515151515152,0
5078929,F,N,N,2.0,Married,House / apartment,1,0,0,0,4.0,38,33.0,5.0,0,180000.0,Working,Higher education,45000.0,Adult,0.15151515151515152,0
5078930,F,N,N,2.0,Married,House / apartment,1,0,0,0,4.0,16,33.0,5.0,0,180000.0,Working,Higher education,45000.0,Adult,0.15151515151515152,0
5078931,M,N,N,0.0,Single / not married,Municipal apartment,1,0,1,0,1.0,26,43.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,112500.0,Middle,0.023255813953488372,1
5078932,M,N,N,0.0,Single / not married,Municipal apartment,1,0,1,0,1.0,33,43.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,112500.0,Middle,0.023255813953488372,1
5078933,M,N,N,0.0,Single / not married,Municipal apartment,1,0,1,0,1.0,2,43.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,112500.0,Middle,0.023255813953488372,1
5078934,F,N,N,0.0,Married,House / apartment,1,0,1,0,2.0,1,29.0,5.0,0,135000.0,Working,Incomplete higher,67500.0,Adult,0.1724137931034483,1
5078935,F,N,N,0.0,Married,House / apartment,1,0,1,0,2.0,2,29.0,5.0,0,135000.0,Working,Incomplete higher,67500.0,Adult,0.1724137931034483,1
5078936,F,N,N,0.0,Married,House / apartment,1,0,1,0,2.0,43,29.0,5.0,0,135000.0,Working,Incomplete higher,67500.0,Adult,0.1724137931034483,1
5078978,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,19,39.0,1.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.02564102564102564,1
5078979,M,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,38,39.0,1.0,0,180000.0,Working,Secondary / secondary special,90000.0,Middle,0.02564102564102564,1
5078992,F,Y,Y,1.0,Separated,With parents,1,0,0,0,2.0,28,36.0,12.0,0,292500.0,Working,Secondary / secondary special,146250.0,Middle,0.3333333333333333,0
